Month,Employee Name,Grade,Project Id,Project Name,Billing Type,Client,Vertical,Horizontal,Onsite/Offshore,Billed Hours,Blend,Rate, Cost ,Practice Mul,Client Mul,Unbilled,Comment, Revenue , Compensation ,Travel Expense, Software Licenses , Subcontracting Costs ,Margin
Feb,Dummy,,68,Bank of America Corp._QA_project,T&M,Bank of America Corp.,BFS,QA,,,,,,,,,Adjustments," 14,997 ",,,,,
Feb,Dummy,,69,Fannie Mae_HCM_project,FixedBid,Fannie Mae,BFS,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,70,Fannie Mae_SAP_project,T&M,Fannie Mae,BFS,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,71,Fannie Mae_QA_project,T&M,Fannie Mae,BFS,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,72,J.P. Morgan Chase_Cloud_project,FixedBid,J.P. Morgan Chase,BFS,Cloud,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,73,J.P. Morgan Chase_Analytics_project,FixedBid,J.P. Morgan Chase,BFS,Analytics,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,74,J.P. Morgan Chase_HCM_project,FixedBid,J.P. Morgan Chase,BFS,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,75,J.P. Morgan Chase_SAP_project,T&M,J.P. Morgan Chase,BFS,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,76,J.P. Morgan Chase_QA_project,T&M,J.P. Morgan Chase,BFS,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,77,Kroger_Analytics_project,T&M,Kroger,Retail,Analytics,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,78,Kroger_HCM_project,T&M,Kroger,Retail,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,79,Kroger_SAP_project,FixedBid,Kroger,Retail,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,80,Kroger_QA_project,FixedBid,Kroger,Retail,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,81,Cardinal Health_Analytics_project,T&M,Cardinal Health,Healthcare,Analytics,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,82,Cardinal Health_HCM_project,T&M,Cardinal Health,Healthcare,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,83,Cardinal Health_SAP_project,FixedBid,Cardinal Health,Healthcare,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,84,Cardinal Health_QA_project,T&M,Cardinal Health,Healthcare,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,85,Merck_HCM_project,T&M,Merck,Healthcare,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,86,Merck_SAP_project,T&M,Merck,Healthcare,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,87,Merck_QA_project,T&M,Merck,Healthcare,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,88,State Farm Insurance_QA_project,T&M,State Farm Insurance,BFS,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,89,CenterPoint Energy_SAP_project,T&M,CenterPoint Energy,Others,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,90,CenterPoint Energy_QA_project,T&M,CenterPoint Energy,Others,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,91,SBC Communications_SAP_project,FixedBid,SBC Communications,Technology,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,92,SBC Communications_QA_project,FixedBid,SBC Communications,Technology,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,93,Hewlett-Packard_Cloud_project,FixedBid,Hewlett-Packard,Technology,Cloud,,,,,,,,,Adjustments," (4,901)",,,,,
Feb,Dummy,,94,Hewlett-Packard_Analytics_project,T&M,Hewlett-Packard,Technology,Analytics,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,95,Hewlett-Packard_HCM_project,FixedBid,Hewlett-Packard,Technology,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,96,Hewlett-Packard_SAP_project,T&M,Hewlett-Packard,Technology,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,97,Hewlett-Packard_QA_project,T&M,Hewlett-Packard,Technology,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,98,Morgan Stanley_Analytics_project,FixedBid,Morgan Stanley,BFS,Analytics,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,99,Morgan Stanley_HCM_project,T&M,Morgan Stanley,BFS,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,100,Morgan Stanley_SAP_project,FixedBid,Morgan Stanley,BFS,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,101,Morgan Stanley_QA_project,FixedBid,Morgan Stanley,BFS,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,102,Dynegy_Cloud_project,T&M,Dynegy,Others,Cloud,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,103,Dynegy_Analytics_project,T&M,Dynegy,Others,Analytics,,,,,,,,,Adjustments," (26,607)",,,,,
Feb,Dummy,,104,Dynegy_HCM_project,T&M,Dynegy,Others,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,105,Dynegy_SAP_project,T&M,Dynegy,Others,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,106,Dynegy_QA_project,T&M,Dynegy,Others,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,107,McKesson_Cloud_project,T&M,McKesson,Healthcare,Cloud,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,108,McKesson_Analytics_project,FixedBid,McKesson,Healthcare,Analytics,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,109,McKesson_HCM_project,T&M,McKesson,Healthcare,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,110,McKesson_SAP_project,T&M,McKesson,Healthcare,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,111,McKesson_QA_project,FixedBid,McKesson,Healthcare,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,112,Sears Roebuck_Cloud_project,T&M,Sears Roebuck,Retail,Cloud,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,113,Sears Roebuck_Analytics_project,FixedBid,Sears Roebuck,Retail,Analytics,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,114,Sears Roebuck_HCM_project,T&M,Sears Roebuck,Retail,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,115,Sears Roebuck_SAP_project,T&M,Sears Roebuck,Retail,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,116,Sears Roebuck_QA_project,FixedBid,Sears Roebuck,Retail,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,117,Aquila_SAP_project,T&M,Aquila,Others,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,118,Aquila_QA_project,T&M,Aquila,Others,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,119,Target_HCM_project,FixedBid,Target,Retail,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,120,Target_SAP_project,T&M,Target,Retail,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,121,Target_QA_project,FixedBid,Target,Retail,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,122,Procter & Gamble_QA_project,T&M,Procter & Gamble,Retail,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,123,Merrill Lynch_HCM_project,FixedBid,Merrill Lynch,BFS,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,124,Merrill Lynch_SAP_project,T&M,Merrill Lynch,BFS,SAP,,,,,,,,,Adjustments," (51,982)",,,,,
Feb,Dummy,,125,Merrill Lynch_QA_project,T&M,Merrill Lynch,BFS,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,126,AOL Time Warner_Analytics_project,T&M,AOL Time Warner,Technology,Analytics,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,127,AOL Time Warner_HCM_project,FixedBid,AOL Time Warner,Technology,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,128,AOL Time Warner_SAP_project,T&M,AOL Time Warner,Technology,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,129,AOL Time Warner_QA_project,FixedBid,AOL Time Warner,Technology,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,130,Albertson's_SAP_project,T&M,Albertson's,Retail,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,131,Albertson's_QA_project,T&M,Albertson's,Retail,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,132,Berkshire Hathaway_SAP_project,T&M,Berkshire Hathaway,BFS,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,133,Berkshire Hathaway_QA_project,T&M,Berkshire Hathaway,BFS,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,134,Kmart_QA_project,T&M,Kmart,Retail,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,135,Freddie Mac_Analytics_project,FixedBid,Freddie Mac,BFS,Analytics,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,136,Freddie Mac_HCM_project,T&M,Freddie Mac,BFS,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,137,Freddie Mac_SAP_project,FixedBid,Freddie Mac,BFS,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,138,Freddie Mac_QA_project,T&M,Freddie Mac,BFS,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,139,WorldCom_HCM_project,T&M,WorldCom,Others,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,140,WorldCom_SAP_project,T&M,WorldCom,Others,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,141,WorldCom_QA_project,T&M,WorldCom,Others,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,142,Marathon Oil_Analytics_project,T&M,Marathon Oil,Others,Analytics,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,143,Marathon Oil_HCM_project,T&M,Marathon Oil,Others,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,144,Marathon Oil_SAP_project,T&M,Marathon Oil,Others,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,145,Marathon Oil_QA_project,T&M,Marathon Oil,Others,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,146,Costco Wholesale_HCM_project,T&M,Costco Wholesale,Retail,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,147,Costco Wholesale_SAP_project,T&M,Costco Wholesale,Retail,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,148,Costco Wholesale_QA_project,T&M,Costco Wholesale,Retail,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,149,Safeway_QA_project,T&M,Safeway,Retail,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,150,Compaq Computer_Analytics_project,T&M,Compaq Computer,Technology,Analytics,,,,,,,,,Adjustments," (21,326)",,,,,
Feb,Dummy,,151,Compaq Computer_HCM_project,T&M,Compaq Computer,Technology,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,152,Compaq Computer_SAP_project,T&M,Compaq Computer,Technology,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,153,Compaq Computer_QA_project,T&M,Compaq Computer,Technology,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,154,Johnson & Johnson_HCM_project,FixedBid,Johnson & Johnson,Healthcare,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,155,Johnson & Johnson_SAP_project,T&M,Johnson & Johnson,Healthcare,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,156,Johnson & Johnson_QA_project,T&M,Johnson & Johnson,Healthcare,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,157,Conoco_HCM_project,FixedBid,Conoco,Others,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,158,Conoco_SAP_project,T&M,Conoco,Others,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,159,Conoco_QA_project,T&M,Conoco,Others,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,160,Pfizer_QA_project,FixedBid,Pfizer,Healthcare,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,161,J.C. Penney_QA_project,FixedBid,J.C. Penney,Retail,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,162,MetLife_QA_project,FixedBid,MetLife,Healthcare,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,163,Mirant_Analytics_project,T&M,Mirant,Others,Analytics,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,164,Mirant_HCM_project,FixedBid,Mirant,Others,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,165,Mirant_SAP_project,FixedBid,Mirant,Others,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,166,Mirant_QA_project,T&M,Mirant,Others,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,167,Dell Computer_Cloud_project,T&M,Dell Computer,Technology,Cloud,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,168,Dell Computer_Analytics_project,FixedBid,Dell Computer,Technology,Analytics,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,169,Dell Computer_HCM_project,T&M,Dell Computer,Technology,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,170,Dell Computer_SAP_project,FixedBid,Dell Computer,Technology,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,171,Dell Computer_QA_project,FixedBid,Dell Computer,Technology,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,172,Goldman Sachs Group_HCM_project,T&M,Goldman Sachs Group,BFS,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,173,Goldman Sachs Group_SAP_project,T&M,Goldman Sachs Group,BFS,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,174,Goldman Sachs Group_QA_project,FixedBid,Goldman Sachs Group,BFS,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,175,United Parcel Service_QA_project,T&M,United Parcel Service,Manlog,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,176,Motorola_Analytics_project,T&M,Motorola,Technology,Analytics,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,177,Motorola_HCM_project,T&M,Motorola,Technology,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,178,Motorola_SAP_project,T&M,Motorola,Technology,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,179,Motorola_QA_project,FixedBid,Motorola,Technology,QA,,,,,,,,,Adjustments," 50,536 ",,,,,
Feb,Dummy,,180,Allstate_QA_project,FixedBid,Allstate,Manlog,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,181,TXU_Analytics_project,T&M,TXU,Manlog,Analytics,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,182,TXU_HCM_project,FixedBid,TXU,Manlog,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,183,TXU_SAP_project,T&M,TXU,Manlog,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,184,TXU_QA_project,T&M,TXU,Manlog,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,185,United Technologies_Cloud_project,T&M,United Technologies,Technology,Cloud,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,186,United Technologies_Analytics_project,T&M,United Technologies,Technology,Analytics,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,187,United Technologies_HCM_project,T&M,United Technologies,Technology,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,188,United Technologies_SAP_project,T&M,United Technologies,Technology,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,189,United Technologies_QA_project,T&M,United Technologies,Technology,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,190,Dow Chemical_QA_project,T&M,Dow Chemical,Others,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,191,ConAgra_Cloud_project,FixedBid,ConAgra,Retail,Cloud,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,192,ConAgra_Analytics_project,FixedBid,ConAgra,Retail,Analytics,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,193,ConAgra_HCM_project,T&M,ConAgra,Retail,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,194,ConAgra_SAP_project,T&M,ConAgra,Retail,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,195,ConAgra_QA_project,T&M,ConAgra,Retail,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,196,Prudential Financial_Cloud_project,T&M,Prudential Financial,BFS,Cloud,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,197,Prudential Financial_Analytics_project,T&M,Prudential Financial,BFS,Analytics,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,198,Prudential Financial_HCM_project,T&M,Prudential Financial,BFS,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,199,Prudential Financial_SAP_project,FixedBid,Prudential Financial,BFS,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,200,Prudential Financial_QA_project,FixedBid,Prudential Financial,BFS,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,201,PepsiCo_QA_project,T&M,PepsiCo,Retail,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,202,Wells Fargo_Cloud_project,FixedBid,Wells Fargo,BFS,Cloud,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,203,Wells Fargo_Analytics_project,FixedBid,Wells Fargo,BFS,Analytics,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,204,Wells Fargo_HCM_project,FixedBid,Wells Fargo,BFS,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,205,Wells Fargo_SAP_project,T&M,Wells Fargo,BFS,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,206,Wells Fargo_QA_project,T&M,Wells Fargo,BFS,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,207,Intel_QA_project,T&M,Intel,Technology,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,208,International Paper_Analytics_project,FixedBid,International Paper,Others,Analytics,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,209,International Paper_HCM_project,T&M,International Paper,Others,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,210,International Paper_SAP_project,T&M,International Paper,Others,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,211,International Paper_QA_project,FixedBid,International Paper,Others,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,212,Delphi_Cloud_project,T&M,Delphi,Manlog,Cloud,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,213,Delphi_Analytics_project,T&M,Delphi,Manlog,Analytics,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,214,Delphi_HCM_project,T&M,Delphi,Manlog,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,215,Delphi_SAP_project,FixedBid,Delphi,Manlog,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,216,Delphi_QA_project,T&M,Delphi,Manlog,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,217,Sprint_SAP_project,T&M,Sprint,Technology,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,218,Sprint_QA_project,T&M,Sprint,Technology,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,219,New York Life Insurance_Cloud_project,FixedBid,New York Life Insurance,BFS,Cloud,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,220,New York Life Insurance_Analytics_project,FixedBid,New York Life Insurance,BFS,Analytics,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,221,New York Life Insurance_HCM_project,T&M,New York Life Insurance,BFS,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,222,New York Life Insurance_SAP_project,T&M,New York Life Insurance,BFS,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,223,New York Life Insurance_QA_project,T&M,New York Life Insurance,BFS,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,224,DuPont de Nemours (E.I.)_QA_project,FixedBid,DuPont de Nemours (E.I.),Manlog,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,225,Georgia-Pacific_QA_project,FixedBid,Georgia-Pacific,Others,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,226,Microsoft_HCM_project,T&M,Microsoft,Technology,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,227,Microsoft_SAP_project,T&M,Microsoft,Technology,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,228,Microsoft_QA_project,FixedBid,Microsoft,Technology,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,229,Walt Disney_HCM_project,T&M,Walt Disney,Others,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,230,Walt Disney_SAP_project,FixedBid,Walt Disney,Others,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,231,Walt Disney_QA_project,T&M,Walt Disney,Others,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,232,Aetna_SAP_project,FixedBid,Aetna,Healthcare,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,233,Aetna_QA_project,T&M,Aetna,Healthcare,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,234,Ingram Micro_HCM_project,FixedBid,Ingram Micro,Technology,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,235,Ingram Micro_SAP_project,T&M,Ingram Micro,Technology,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,236,Ingram Micro_QA_project,T&M,Ingram Micro,Technology,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,237,Lucent Technologies_HCM_project,FixedBid,Lucent Technologies,Technology,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,238,Lucent Technologies_SAP_project,FixedBid,Lucent Technologies,Technology,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,239,Lucent Technologies_QA_project,T&M,Lucent Technologies,Technology,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,240,Lockheed Martin_SAP_project,FixedBid,Lockheed Martin,Technology,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,241,Lockheed Martin_QA_project,T&M,Lockheed Martin,Technology,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,242,Walgreen_Cloud_project,T&M,Walgreen,Healthcare,Cloud,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,243,Walgreen_Analytics_project,T&M,Walgreen,Healthcare,Analytics,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,244,Walgreen_HCM_project,FixedBid,Walgreen,Healthcare,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,245,Walgreen_SAP_project,T&M,Walgreen,Healthcare,SAP,,,,,,,,,Adjustments," 1,139 ",,,,,
Feb,Dummy,,246,Walgreen_QA_project,T&M,Walgreen,Healthcare,QA,,,,,,,,,Adjustments," (17,966)",,,,,
Feb,Dummy,,247,Bank One Corp._SAP_project,T&M,Bank One Corp.,BFS,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,248,Bank One Corp._QA_project,T&M,Bank One Corp.,BFS,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,249,TIAA-CREF_SAP_project,T&M,TIAA-CREF,BFS,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,250,TIAA-CREF_QA_project,T&M,TIAA-CREF,BFS,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,251,ConocoPhillips_QA_project,FixedBid,ConocoPhillips,Others,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,252,BellSouth_HCM_project,T&M,BellSouth,Technology,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,253,BellSouth_SAP_project,T&M,BellSouth,Technology,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,254,BellSouth_QA_project,T&M,BellSouth,Technology,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,255,Honeywell Intl._Cloud_project,T&M,Honeywell Intl.,Technology,Cloud,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,256,Honeywell Intl._Analytics_project,T&M,Honeywell Intl.,Technology,Analytics,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,257,Honeywell Intl._HCM_project,T&M,Honeywell Intl.,Technology,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,258,Honeywell Intl._SAP_project,T&M,Honeywell Intl.,Technology,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,259,Honeywell Intl._QA_project,FixedBid,Honeywell Intl.,Technology,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,260,UnitedHealth Group_QA_project,T&M,UnitedHealth Group,BFS,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,261,Viacom_Analytics_project,FixedBid,Viacom,Technology,Analytics,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,262,Viacom_HCM_project,T&M,Viacom,Technology,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,263,Viacom_SAP_project,FixedBid,Viacom,Technology,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,264,Viacom_QA_project,T&M,Viacom,Technology,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,265,Supervalu_QA_project,FixedBid,Supervalu,Retail,QA,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,266,PG&E Corp._Cloud_project,T&M,PG&E Corp.,Others,Cloud,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,267,PG&E Corp._Analytics_project,T&M,PG&E Corp.,Others,Analytics,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,268,PG&E Corp._HCM_project,T&M,PG&E Corp.,Others,HCM,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,269,PG&E Corp._SAP_project,FixedBid,PG&E Corp.,Others,SAP,,,,,,,,,Adjustments, -   ,,,,,
Feb,Dummy,,270,PG&E Corp._QA_project,T&M,PG&E Corp.,Others,QA,,,,,,,,,Adjustments, -   ,,,,,
