Month,Employee Name,Grade,Project Id,Project Name,Billing Type,Client,Vertical,Horizontal,Onsite/Offshore,Billed Hours,Blend,Rate, Cost ,Practice Mul,Client Mul,Unbilled,Comment, Revenue , Compensation ,Travel Expense, Software Licenses , Subcontracting Costs ,Margin
Jan-16,Ruggiero Philipsson,Contractor,65,Bank of America Corp._Analytics_project,T&M,Bank of America Corp.,BFS,Analytics,Offshore,136,OffshoreContractor,35, 50 ,1.2,0.88,0,," 5,027 ", -   , -   , 10 ," 6,800 "," (1,783)"
Jan-16,Antoinette Fourmy,Manager,61,Home Depot_Analytics_project,T&M,Home Depot,Retail,Analytics,Onsite,0,OnsiteManager,65," 7,500 ",1.2,1.01,0,, -   , -   , 200 , -   , -   , (200)
Jan-16,Arleen Pordall,Director,259,Honeywell Intl._QA_project,FixedBid,Honeywell Intl.,Technology,QA,Offshore,92,OffshoreDirector,55," 2,308 ",0.8,1.17,0,," 8,237 "," 2,308 ", 750 , 500 , -   ," 4,679 "
Jan-16,Franz Deinhardt,Manager,120,Target_SAP_project,T&M,Target,Retail,SAP,Offshore,161,OffshoreManager,40," 1,231 ",1,0.84,0,," 5,410 "," 1,231 ", -   , -   , -   ," 4,179 "
Jan-16,Mareah Ding,Contractor,182,TXU_HCM_project,FixedBid,TXU,Manlog,HCM,Offshore,132,OffshoreContractor,48, 44 ,1.1,0.95,0,," 8,026 ", -   , -   , 100 ," 5,808 "," 2,118 "
Jan-16,Bernard Jaffrey,Senior Manager,67,Bank of America Corp._SAP_project,T&M,Bank of America Corp.,BFS,SAP,Offshore,124,OffshoreSenior Manager,48," 1,538 ",1,0.88,0,," 5,238 "," 1,538 ", -   , 50 , -   ," 3,649 "
Jan-16,Matilda Shepland,Senior Manager,100,Morgan Stanley_SAP_project,FixedBid,Morgan Stanley,BFS,SAP,Offshore,168,OffshoreSenior Manager,48," 1,538 ",1,1.01,0,," 7,757 "," 1,538 ", 200 , -   , -   ," 6,018 "
Jan-16,Sissie Cassells,Analyst,304,Caterpillar_QA_project,FixedBid,Caterpillar,Manlog,QA,Offshore,161,OffshoreAnalyst,24, 385 ,0.8,0.83,0,," 2,550 ", 385 ," 1,000 ", -   , -   ," 1,165 "
Jan-16,Costa Leades,Manager,282,Lehman Brothers Hldgs._Analytics_project,FixedBid,Lehman Brothers Hldgs.,BFS,Analytics,Offshore,160,OffshoreManager,40," 1,231 ",1.2,0.98,0,," 7,526 "," 1,231 ", 200 , -   , -   ," 6,096 "
Jan-16,Malynda Kyd,Contractor,16,Enron_QA_project,FixedBid,Enron,Manlog,QA,Offshore,161,OffshoreContractor,48, 45 ,0.8,1.14,0,," 7,004 ", -   , 200 , 10 ," 7,245 ", (451)
Jan-16,Trenton Drewry,Analyst,53,Boeing_HCM_project,T&M,Boeing,Manlog,HCM,Onsite,167,OnsiteAnalyst,48," 5,417 ",1.1,0.99,0,," 8,729 "," 5,417 ", -   , 10 , -   ," 3,303 "
Jan-16,Berte Andreichik,Analyst,111,McKesson_QA_project,FixedBid,McKesson,Healthcare,QA,Offshore,164,OffshoreAnalyst,24, 385 ,0.8,1.04,0,," 3,195 ", 385 , -   , -   , -   ," 2,810 "
Jan-16,Olag O'dell,Manager,105,Dynegy_SAP_project,T&M,Dynegy,Others,SAP,Offshore,163,OffshoreManager,40," 1,231 ",1,1.03,0,," 6,716 "," 1,231 ", 200 , 50 , -   ," 5,235 "
Jan-16,Cooper Lippiett,Contractor,68,Bank of America Corp._QA_project,T&M,Bank of America Corp.,BFS,QA,Offshore,166,OffshoreContractor,40, 41 ,0.8,0.88,0,," 4,675 ", -   , -   , 50 ," 6,806 "," (2,181)"
Jan-16,Myrtia Rendle,Contractor,220,New York Life Insurance_Analytics_project,FixedBid,New York Life Insurance,BFS,Analytics,Onsite,166,OnsiteContractor,72, 79 ,1.2,0.87,0,," 12,027 ", -   , 200 , 250 ," 13,114 "," (1,537)"
Jan-16,Jonis Sockell,Analyst,159,Conoco_QA_project,T&M,Conoco,Others,QA,Offshore,165,OffshoreAnalyst,24, 385 ,0.8,0.95,0,," 3,010 ", 385 , -   , 50 , -   ," 2,575 "
Jan-16,Joanie Brittian,Contractor,266,PG&E Corp._Cloud_project,T&M,PG&E Corp.,Others,Cloud,Onsite,163,OnsiteContractor,65, 80 ,0.9,1.2,0,," 11,443 ", -   , 200 , -   ," 13,040 "," (1,797)"
Jan-16,Wilt Dulen,Associate,45,Duke Energy_Cloud_project,T&M,Duke Energy,Others,Cloud,Offshore,162,OffshoreAssociate,30, 615 ,0.9,0.97,0,," 4,243 ", 615 , 500 , 50 , -   ," 3,077 "
Jan-16,Philippine Neal,Contractor,73,J.P. Morgan Chase_Analytics_project,FixedBid,J.P. Morgan Chase,BFS,Analytics,Offshore,166,OffshoreContractor,40, 42 ,1.2,0.99,0,," 7,603 ", -   , -   , 50 ," 6,972 ", 581 
Jan-16,Letitia Fallanche,Associate,8,General Motors_QA_project,T&M,General Motors,Manlog,QA,Offshore,118,OffshoreAssociate,30, 615 ,0.8,1.03,0,," 2,917 ", 615 , 200 , 500 , -   ," 1,602 "
Jan-16,Fraze Rops,Contractor,254,BellSouth_QA_project,T&M,BellSouth,Technology,QA,Offshore,160,OffshoreContractor,40, 42 ,0.8,1.07,0,," 5,478 ", -   , -   , -   ," 6,720 "," (1,242)"
Jan-16,Malinda Thickins,Contractor,296,Sysco_HCM_project,FixedBid,Sysco,Manlog,HCM,Offshore,162,OffshoreContractor,48, 44 ,1.1,0.9,0,," 7,603 ", -   , 500 , 10 ," 7,128 ", (35)
Jan-16,Pyotr Medcalfe,Analyst,125,Merrill Lynch_QA_project,T&M,Merrill Lynch,BFS,QA,Offshore,168,OffshoreAnalyst,24, 385 ,0.8,1.15,0,," 3,709 ", 385 , 200 , 100 , -   ," 3,025 "
Jan-16,Edsel Reynish,Manager,272,Alcoa_HCM_project,T&M,Alcoa,Manlog,HCM,Onsite,166,OnsiteManager,65," 7,500 ",1.1,1,0,," 11,869 "," 7,500 ", -   , 50 , -   ," 4,319 "
Jan-16,Sheelagh Wallace,Contractor,241,Lockheed Martin_QA_project,T&M,Lockheed Martin,Technology,QA,Offshore,119,OffshoreContractor,40, 43 ,0.8,0.82,0,," 3,123 ", -   , -   , 500 ," 5,117 "," (2,494)"
Jan-16,Rosaline Probbing,Contractor,160,Pfizer_QA_project,FixedBid,Pfizer,Healthcare,QA,Offshore,0,OffshoreContractor,40, 49 ,0.8,1.02,0,," 5,222 ", -   , 200 , -   , -   ," 5,022 "
Jan-16,Hewitt Sudell,Manager,109,McKesson_HCM_project,T&M,McKesson,Healthcare,HCM,Offshore,168,OffshoreManager,40," 1,231 ",1.1,1.04,0,," 7,688 "," 1,231 "," 1,000 ", -   , -   ," 5,457 "
Jan-16,Pauletta Larrosa,Manager,197,Prudential Financial_Analytics_project,T&M,Prudential Financial,BFS,Analytics,Offshore,163,OffshoreManager,40," 1,231 ",1.2,0.99,0,," 7,746 "," 1,231 ", -   , 10 , -   ," 6,505 "
Jan-16,Nicolette Domesday,Associate,99,Morgan Stanley_HCM_project,T&M,Morgan Stanley,BFS,HCM,Onsite,0,OnsiteAssociate,54," 5,667 ",1.1,1.01,0,, -   , -   , 750 , -   , -   , (750)
Jan-16,Gael Lugard,Contractor,75,J.P. Morgan Chase_SAP_project,T&M,J.P. Morgan Chase,BFS,SAP,Onsite,0,OnsiteContractor,60, 80 ,1,0.99,0,, -   , -   , -   , -   , -   , -   
Jan-16,Emelia Hanney,Manager,155,Johnson & Johnson_SAP_project,T&M,Johnson & Johnson,Healthcare,SAP,Offshore,161,OffshoreManager,40," 1,231 ",1,0.82,0,," 5,281 "," 1,231 ", -   , 10 , -   ," 4,040 "
Jan-16,Zollie Fowls,Contractor,292,Lowe's_Analytics_project,T&M,Lowe's,Retail,Analytics,Offshore,168,OffshoreContractor,40, 45 ,1.2,1.19,0,," 9,596 ", -   , -   , -   ," 7,560 "," 2,036 "
Jan-16,Katine Gamlin,Contractor,169,Dell Computer_HCM_project,T&M,Dell Computer,Technology,HCM,Offshore,165,OffshoreContractor,35, 51 ,1.1,1.05,0,," 6,670 ", -   , 750 , 100 ," 8,415 "," (2,595)"
Jan-16,Jim Kindleysides,Associate,163,Mirant_Analytics_project,T&M,Mirant,Others,Analytics,Offshore,164,OffshoreAssociate,30, 615 ,1.2,1.11,1,, -   , 615 , 200 , 100 , -   , (915)
Jan-16,Florina Ganforthe,Analyst,49,Duke Energy_QA_project,FixedBid,Duke Energy,Others,QA,Offshore,135,OffshoreAnalyst,24, 385 ,0.8,0.97,0,," 2,980 ", 385 ," 1,000 ", 100 , -   ," 1,495 "
Jan-16,Maryanne Aslott,Analyst,295,Lowe's_QA_project,T&M,Lowe's,Retail,QA,Offshore,166,OffshoreAnalyst,24, 385 ,0.8,1.19,0,," 3,793 ", 385 ," 1,000 ", 10 , -   ," 2,398 "
Jan-16,Bogey Nottram,Associate,22,Citigroup_HCM_project,T&M,Citigroup,BFS,HCM,Offshore,162,OffshoreAssociate,30, 615 ,1.1,0.9,0,," 4,811 ", 615 , -   , 10 , -   ," 4,186 "
Jan-16,Ripley Spirit,Analyst,298,Sysco_QA_project,FixedBid,Sysco,Manlog,QA,Offshore,162,OffshoreAnalyst,24, 385 ,0.8,0.9,0,," 2,765 ", 385 ," 1,000 ", 10 , -   ," 1,370 "
Jan-16,Jacqueline Millsap,Analyst,135,Freddie Mac_Analytics_project,FixedBid,Freddie Mac,BFS,Analytics,Offshore,167,OffshoreAnalyst,24, 385 ,1.2,0.81,0,," 3,732 ", 385 , 200 , 50 , -   ," 3,098 "
Jan-16,Obediah Scripps,Manager,165,Mirant_SAP_project,FixedBid,Mirant,Others,SAP,Offshore,164,OffshoreManager,40," 1,231 ",1,1.11,0,," 7,104 "," 1,231 ", -   , -   , -   ," 5,873 "
Jan-16,Emelyne Baldrey,Contractor,188,United Technologies_SAP_project,T&M,United Technologies,Technology,SAP,Onsite,160,OnsiteContractor,72, 72 ,1,1.2,0,," 13,824 ", -   , 500 , -   ," 11,520 "," 1,804 "
Jan-16,Lonnard Couve,Associate,56,El Paso_Cloud_project,T&M,El Paso,Others,Cloud,Offshore,167,OffshoreAssociate,30, 615 ,0.9,1.17,0,," 5,276 ", 615 , -   , 500 , -   ," 4,160 "
Jan-16,Lindi Leuren,Director,168,Dell Computer_Analytics_project,FixedBid,Dell Computer,Technology,Analytics,Offshore,165,OffshoreDirector,55," 2,308 ",1.2,1.05,0,," 11,088 "," 2,308 ", 500 , 10 , -   ," 8,270 "
Jan-16,Daisi Danit,Manager,104,Dynegy_HCM_project,T&M,Dynegy,Others,HCM,Offshore,0,OffshoreManager,40," 1,231 ",1.1,1.03,0,, -   , -   ," 1,000 ", 50 , -   ," (1,050)"
Jan-16,Alic Guinery,Analyst,231,Walt Disney_QA_project,T&M,Walt Disney,Others,QA,Offshore,162,OffshoreAnalyst,24, 385 ,0.8,1.16,0,," 3,608 ", 385 , 750 , 10 , -   ," 2,463 "
Jan-16,Timmie Whifen,Manager,214,Delphi_HCM_project,T&M,Delphi,Manlog,HCM,Offshore,135,OffshoreManager,40," 1,231 ",1.1,0.86,0,," 5,108 "," 1,231 ", 500 , -   , -   ," 3,378 "
Jan-16,Marcos Hordell,Director,246,Walgreen_QA_project,T&M,Walgreen,Healthcare,QA,Onsite,0,OnsiteDirector,90," 9,167 ",0.8,0.86,0,, -   , -   , 500 , -   , -   , (500)
Jan-16,Lorelle Divisek,Associate,26,ChevronTexaco_SAP_project,T&M,ChevronTexaco,BFS,SAP,Offshore,107,OffshoreAssociate,30, 615 ,1,1.09,0,," 3,499 ", 615 , -   , -   , -   ," 2,884 "
Jan-16,Danette Clendennen,Contractor,148,Costco Wholesale_QA_project,T&M,Costco Wholesale,Retail,QA,Onsite,164,OnsiteContractor,65, 73 ,0.8,1.07,0,," 9,125 ", -   , -   , 500 ," 11,972 "," (3,347)"
Jan-16,Fraze Beran,Contractor,146,Costco Wholesale_HCM_project,T&M,Costco Wholesale,Retail,HCM,Onsite,168,OnsiteContractor,72, 70 ,1.1,1.07,0,," 14,237 ", -   , -   , -   ," 11,760 "," 2,477 "
Jan-16,Noelle Gritsaev,Analyst,170,Dell Computer_SAP_project,FixedBid,Dell Computer,Technology,SAP,Onsite,162,OnsiteAnalyst,48," 5,417 ",1,1.05,0,," 8,064 "," 5,417 ", -   , -   , -   ," 2,647 "
Jan-16,Leopold Cakes,Analyst,12,Ford Motor_SAP_project,T&M,Ford Motor,Manlog,SAP,Onsite,161,OnsiteAnalyst,48," 5,417 ",1,1.14,0,," 8,810 "," 5,417 ", -   , -   , -   ," 3,393 "
Jan-16,Laurens Andric,Manager,73,J.P. Morgan Chase_Analytics_project,FixedBid,J.P. Morgan Chase,BFS,Analytics,Offshore,0,OffshoreManager,40," 1,231 ",1.2,0.99,0,," 7,603 ", -   , 500 , 10 , -   ," 7,093 "
Jan-16,Cassaundra Dunan,Contractor,33,Philip Morris_Analytics_project,T&M,Philip Morris,Retail,Analytics,Offshore,108,OffshoreContractor,35, 50 ,1.2,1.12,0,," 5,080 ", -   , -   , 50 ," 5,400 ", (370)
Jan-16,Annadiane Hatherley,Analyst,231,Walt Disney_QA_project,T&M,Walt Disney,Others,QA,Offshore,0,OffshoreAnalyst,24, 385 ,0.8,1.16,0,, -   , -   , -   , 50 , -   , (50)
Jan-16,Katti Castelletto,Associate,64,Home Depot_QA_project,T&M,Home Depot,Retail,QA,Offshore,0,OffshoreAssociate,30, 615 ,0.8,1.01,0,, -   , -   , -   , 250 , -   , (250)
Jan-16,Mina Graveston,Director,81,Cardinal Health_Analytics_project,T&M,Cardinal Health,Healthcare,Analytics,Offshore,163,OffshoreDirector,55," 2,308 ",1.2,0.81,0,," 8,714 "," 2,308 ", 500 , -   , -   ," 5,906 "
Jan-16,Wallis Monelli,Associate,6,Exxon Mobil_QA_project,T&M,Exxon Mobil,Technology,QA,Offshore,162,OffshoreAssociate,30, 615 ,0.8,1.03,0,," 4,005 ", 615 , 200 , 500 , -   ," 2,689 "
Jan-16,Lila Syres,Associate,143,Marathon Oil_HCM_project,T&M,Marathon Oil,Others,HCM,Offshore,162,OffshoreAssociate,30, 615 ,1.1,0.96,0,," 5,132 ", 615 , -   , 50 , -   ," 4,467 "
Jan-16,Lucila Manser,Analyst,183,TXU_SAP_project,T&M,TXU,Manlog,SAP,Offshore,0,OffshoreAnalyst,24, 385 ,1,0.95,0,, -   , -   , 750 , 50 , -   , (800)
Jan-16,Irvin Creber,Contractor,175,United Parcel Service_QA_project,T&M,United Parcel Service,Manlog,QA,Onsite,0,OnsiteContractor,72, 71 ,0.8,0.97,0,, -   , -   , 500 , 50 , -   , (550)
Jan-16,Lars Gatley,Analyst,172,Goldman Sachs Group_HCM_project,T&M,Goldman Sachs Group,BFS,HCM,Offshore,162,OffshoreAnalyst,24, 385 ,1.1,1.08,0,," 4,619 ", 385 , 500 , 50 , -   ," 3,684 "
Jan-16,Alexander Jocelyn,Contractor,74,J.P. Morgan Chase_HCM_project,FixedBid,J.P. Morgan Chase,BFS,HCM,Offshore,163,OffshoreContractor,35, 55 ,1.1,0.99,0,," 6,098 ", -   , -   , 100 ," 8,965 "," (2,967)"
Jan-16,Augustine Sothern,Contractor,206,Wells Fargo_QA_project,T&M,Wells Fargo,BFS,QA,Offshore,164,OffshoreContractor,35, 50 ,0.8,1,0,," 4,592 ", -   , 200 , 10 ," 8,200 "," (3,818)"
Jan-16,Amata Dovidaitis,Contractor,88,State Farm Insurance_QA_project,T&M,State Farm Insurance,BFS,QA,Onsite,92,OnsiteContractor,60, 80 ,0.8,0.8,0,," 3,533 ", -   , 500 , 500 ," 7,360 "," (4,827)"
Jan-16,Elyse Giordano,Contractor,202,Wells Fargo_Cloud_project,FixedBid,Wells Fargo,BFS,Cloud,Onsite,0,OnsiteContractor,72, 71 ,0.9,1,0,," 10,368 ", -   , 500 , 50 , -   ," 9,818 "
Jan-16,Alyss Omand,Contractor,85,Merck_HCM_project,T&M,Merck,Healthcare,HCM,Onsite,165,OnsiteContractor,65, 71 ,1.1,0.88,0,," 10,382 ", -   , 200 , 50 ," 11,715 "," (1,583)"
Jan-16,Loutitia Scanlon,Director,151,Compaq Computer_HCM_project,T&M,Compaq Computer,Technology,HCM,Offshore,167,OffshoreDirector,55," 2,308 ",1.1,1.07,0,," 10,811 "," 2,308 ", -   , -   , -   ," 8,503 "
Jan-16,Liz Toth,Associate,4,WalMart Stores_SAP_project,T&M,WalMart Stores,Retail,SAP,Onsite,0,OnsiteAssociate,54," 5,667 ",1,0.97,0,, -   , -   ," 1,000 ", 250 , -   ," (1,250)"
Jan-16,Payton MacTerlagh,Analyst,184,TXU_QA_project,T&M,TXU,Manlog,QA,Offshore,160,OffshoreAnalyst,24, 385 ,0.8,0.95,0,," 2,918 ", 385 , 200 , 500 , -   ," 1,834 "
Jan-16,Anna-maria Sey,Analyst,228,Microsoft_QA_project,FixedBid,Microsoft,Technology,QA,Onsite,161,OnsiteAnalyst,48," 5,417 ",0.8,1.16,0,," 7,127 "," 5,417 ", 200 , -   , -   ," 1,510 "
Jan-16,Molli Harflete,Contractor,114,Sears Roebuck_HCM_project,T&M,Sears Roebuck,Retail,HCM,Onsite,166,OnsiteContractor,65, 79 ,1.1,0.9,0,," 10,682 ", -   , 750 , 250 ," 13,114 "," (3,432)"
Jan-16,Pablo Frow,Analyst,279,Wachovia Corp._SAP_project,T&M,Wachovia Corp.,BFS,SAP,Offshore,0,OffshoreAnalyst,24, 385 ,1,0.81,0,, -   , -   , 500 , 250 , -   , (750)
Jan-16,Antons Doxsey,Contractor,64,Home Depot_QA_project,T&M,Home Depot,Retail,QA,Offshore,165,OffshoreContractor,48, 53 ,0.8,1.01,0,," 6,399 ", -   , -   , 100 ," 8,745 "," (2,446)"
Jan-16,Westleigh Huby,Senior Manager,114,Sears Roebuck_HCM_project,T&M,Sears Roebuck,Retail,HCM,Offshore,165,OffshoreSenior Manager,48," 1,538 ",1.1,0.9,0,," 7,841 "," 1,538 ", -   , 50 , -   ," 6,252 "
Jan-16,Maureene Linebarger,Associate,38,Verizon Communications_SAP_project,T&M,Verizon Communications,Technology,SAP,Offshore,162,OffshoreAssociate,30, 615 ,1,0.98,0,," 4,763 ", 615 , -   , 500 , -   ," 3,647 "
Jan-16,Karita Auchterlony,Analyst,297,Sysco_SAP_project,FixedBid,Sysco,Manlog,SAP,Offshore,163,OffshoreAnalyst,24, 385 ,1,0.9,0,," 3,456 ", 385 , 200 , -   , -   ," 2,871 "
Jan-16,Sansone Tume,Contractor,53,Boeing_HCM_project,T&M,Boeing,Manlog,HCM,Offshore,163,OffshoreContractor,40, 55 ,1.1,0.99,0,," 7,100 ", -   ," 1,000 ", 500 ," 8,965 "," (3,365)"
Jan-16,Karoly Stephen,Contractor,274,Alcoa_QA_project,T&M,Alcoa,Manlog,QA,Offshore,165,OffshoreContractor,35, 43 ,0.8,1,0,," 4,620 ", -   , 200 , 10 ," 7,095 "," (2,685)"
Jan-16,Kristal Mallinder,Contractor,285,Lehman Brothers Hldgs._QA_project,T&M,Lehman Brothers Hldgs.,BFS,QA,Onsite,168,OnsiteContractor,60, 70 ,0.8,0.98,0,," 7,903 ", -   , 750 , -   ," 11,760 "," (4,607)"
Jan-16,Hanni Mabley,Contractor,193,ConAgra_HCM_project,T&M,ConAgra,Retail,HCM,Offshore,82,OffshoreContractor,35, 43 ,1.1,1.12,0,," 3,536 ", -   , 500 , 10 ," 3,526 ", (500)
Jan-16,Karl Basey,Analyst,161,J.C. Penney_QA_project,FixedBid,J.C. Penney,Retail,QA,Offshore,0,OffshoreAnalyst,24, 385 ,0.8,0.91,0,," 2,796 ", -   , 750 , -   , -   ," 2,046 "
Jan-16,Guido Piscot,Analyst,224,DuPont de Nemours (E.I.)_QA_project,FixedBid,DuPont de Nemours (E.I.),Manlog,QA,Onsite,87,OnsiteAnalyst,48," 5,417 ",0.8,0.95,0,," 5,837 "," 5,417 ", -   , -   , -   , 420 
Jan-16,Melva Laughnan,Contractor,247,Bank One Corp._SAP_project,T&M,Bank One Corp.,BFS,SAP,Onsite,0,OnsiteContractor,72, 72 ,1,0.89,0,, -   , -   , -   , 50 , -   , (50)
Jan-16,Stephi Jaouen,Senior Associate,34,Philip Morris_HCM_project,T&M,Philip Morris,Retail,HCM,Onsite,165,OnsiteSenior Associate,60," 6,250 ",1.1,1.12,0,," 12,197 "," 6,250 ", 200 , 10 , -   ," 5,737 "
Jan-16,Willa Sankey,Analyst,26,ChevronTexaco_SAP_project,T&M,ChevronTexaco,BFS,SAP,Offshore,165,OffshoreAnalyst,24, 385 ,1,1.09,0,," 4,316 ", 385 , -   , 10 , -   ," 3,922 "
Jan-16,Greggory Annion,Contractor,66,Bank of America Corp._HCM_project,T&M,Bank of America Corp.,BFS,HCM,Offshore,168,OffshoreContractor,40, 45 ,1.1,0.88,0,," 6,505 ", -   , 750 , 10 ," 7,560 "," (1,815)"
Jan-16,Zane Frugier,Contractor,48,Duke Energy_SAP_project,T&M,Duke Energy,Others,SAP,Offshore,166,OffshoreContractor,40, 52 ,1,0.97,0,," 6,441 ", -   , -   , 500 ," 8,632 "," (2,691)"
Jan-16,Erica Kenworthy,Senior Associate,298,Sysco_QA_project,FixedBid,Sysco,Manlog,QA,Offshore,168,OffshoreSenior Associate,35, 923 ,0.8,0.9,0,," 4,032 ", 923 , 500 , -   , -   ," 2,609 "
Jan-16,Fernande Benzi,Director,89,CenterPoint Energy_SAP_project,T&M,CenterPoint Energy,Others,SAP,Offshore,164,OffshoreDirector,55," 2,308 ",1,1.01,0,," 9,110 "," 2,308 ", -   , 100 , -   ," 6,703 "
Jan-16,Elisha Patrick,Analyst,199,Prudential Financial_SAP_project,FixedBid,Prudential Financial,BFS,SAP,Onsite,161,OnsiteAnalyst,48," 5,417 ",1,0.99,0,," 7,603 "," 5,417 ", -   , -   , -   ," 2,187 "
Jan-16,Ruperta Aireton,Analyst,44,American Electric Power_QA_project,FixedBid,American Electric Power,Technology,QA,Offshore,99,OffshoreAnalyst,24, 385 ,0.8,0.8,0,," 2,458 ", 385 , -   , 500 , -   ," 1,573 "
Jan-16,Amalita Birtley,Contractor,261,Viacom_Analytics_project,FixedBid,Viacom,Technology,Analytics,Offshore,166,OffshoreContractor,35, 44 ,1.2,1.15,0,," 7,728 ", -   , 500 , 500 ," 7,304 ", (576)
Jan-16,Vasily Drewitt,Associate,248,Bank One Corp._QA_project,T&M,Bank One Corp.,BFS,QA,Offshore,167,OffshoreAssociate,30, 615 ,0.8,0.89,0,," 3,567 ", 615 , -   , -   , -   ," 2,952 "
Jan-16,Tammie Wilmot,Associate,192,ConAgra_Analytics_project,FixedBid,ConAgra,Retail,Analytics,Offshore,168,OffshoreAssociate,30, 615 ,1.2,1.12,0,," 6,451 ", 615 , -   , -   , -   ," 5,836 "
Jan-16,Malissa Piele,Associate,101,Morgan Stanley_QA_project,FixedBid,Morgan Stanley,BFS,QA,Onsite,0,OnsiteAssociate,54," 5,667 ",0.8,1.01,0,," 6,981 ", -   , -   , 50 , -   ," 6,931 "
Jan-16,Estel Gon,Senior Associate,239,Lucent Technologies_QA_project,T&M,Lucent Technologies,Technology,QA,Offshore,160,OffshoreSenior Associate,35, 923 ,0.8,1,0,," 4,480 ", 923 , 200 , -   , -   ," 3,357 "
Jan-16,Dulci Granville,Analyst,93,Hewlett-Packard_Cloud_project,FixedBid,Hewlett-Packard,Technology,Cloud,Offshore,130,OffshoreAnalyst,24, 385 ,0.9,1.11,0,," 3,836 ", 385 , -   , -   , -   ," 3,452 "
Jan-16,Sapphire Blamey,Analyst,307,Archer Daniels Midland_SAP_project,FixedBid,Archer Daniels Midland,Retail,SAP,Offshore,164,OffshoreAnalyst,24, 385 ,1,0.92,0,," 3,533 ", 385 ," 1,000 ", 100 , -   ," 2,048 "
Jan-16,Bridget Manis,Associate,191,ConAgra_Cloud_project,FixedBid,ConAgra,Retail,Cloud,Offshore,0,OffshoreAssociate,30, 615 ,0.9,1.12,0,," 4,838 ", -   , -   , 500 , -   ," 4,338 "
Jan-16,Siward Dineen,Associate,189,United Technologies_QA_project,T&M,United Technologies,Technology,QA,Offshore,161,OffshoreAssociate,30, 615 ,0.8,1.2,0,," 4,637 ", 615 , 500 , -   , -   ," 3,521 "
Jan-16,Marlowe Mansford,Analyst,28,Intl. Business Machines_Analytics_project,FixedBid,Intl. Business Machines,Technology,Analytics,Onsite,161,OnsiteAnalyst,48," 5,417 ",1.2,1.09,0,," 10,045 "," 5,417 ", 200 , 10 , -   ," 4,419 "
Jan-16,Mareah Pipe,Manager,194,ConAgra_SAP_project,T&M,ConAgra,Retail,SAP,Offshore,162,OffshoreManager,40," 1,231 ",1,1.12,0,," 7,258 "," 1,231 "," 1,000 ", 50 , -   ," 4,977 "
Jan-16,Perle Witherden,Contractor,238,Lucent Technologies_SAP_project,FixedBid,Lucent Technologies,Technology,SAP,Offshore,0,OffshoreContractor,40, 48 ,1,1,0,," 6,400 ", -   ," 1,000 ", 250 , -   ," 5,150 "
Jan-16,Marice Casacchia,Contractor,206,Wells Fargo_QA_project,T&M,Wells Fargo,BFS,QA,Offshore,161,OffshoreContractor,35, 51 ,0.8,1,0,," 4,508 ", -   ," 1,000 ", -   ," 8,211 "," (4,703)"
Jan-16,Demetra MacColgan,Contractor,125,Merrill Lynch_QA_project,T&M,Merrill Lynch,BFS,QA,Offshore,0,OffshoreContractor,48, 45 ,0.8,1.15,0,, -   , -   ," 1,000 ", -   , -   ," (1,000)"
Jan-16,Phil Pessel,Contractor,100,Morgan Stanley_SAP_project,FixedBid,Morgan Stanley,BFS,SAP,Offshore,0,OffshoreContractor,35, 53 ,1,1.01,0,," 5,656 ", -   , -   , -   , -   ," 5,656 "
Jan-16,Pete Doylend,Analyst,91,SBC Communications_SAP_project,FixedBid,SBC Communications,Technology,SAP,Onsite,0,OnsiteAnalyst,48," 5,417 ",1,1.13,0,," 8,678 ", -   , -   , -   , -   ," 8,678 "
Jan-16,Dannye McGrill,Contractor,263,Viacom_SAP_project,FixedBid,Viacom,Technology,SAP,Offshore,0,OffshoreContractor,48, 53 ,1,1.15,0,," 8,832 ", -   , 500 , 50 , -   ," 8,282 "
Jan-16,Jules Rasch,Manager,4,WalMart Stores_SAP_project,T&M,WalMart Stores,Retail,SAP,Offshore,163,OffshoreManager,40," 1,231 ",1,0.97,0,," 6,324 "," 1,231 ", 500 , 250 , -   ," 4,344 "
Jan-16,Aleda Schwand,Analyst,49,Duke Energy_QA_project,FixedBid,Duke Energy,Others,QA,Offshore,162,OffshoreAnalyst,24, 385 ,0.8,0.97,0,," 2,980 ", 385 , 200 , 10 , -   ," 2,385 "
Jan-16,Ryan Ximenez,Manager,99,Morgan Stanley_HCM_project,T&M,Morgan Stanley,BFS,HCM,Offshore,166,OffshoreManager,40," 1,231 ",1.1,1.01,0,," 7,377 "," 1,231 ", 750 , 250 , -   ," 5,146 "
Jan-16,Cybil Maidlow,Contractor,245,Walgreen_SAP_project,T&M,Walgreen,Healthcare,SAP,Offshore,0,OffshoreContractor,35, 55 ,1,0.86,0,, -   , -   , 200 , 10 , -   , (210)
Jan-16,Tiertza Trinkwon,Associate,10,Ford Motor_Analytics_project,FixedBid,Ford Motor,Manlog,Analytics,Offshore,128,OffshoreAssociate,30, 615 ,1.2,1.14,0,," 6,566 ", 615 , 500 , 10 , -   ," 5,441 "
Jan-16,Shae Simenon,Associate,214,Delphi_HCM_project,T&M,Delphi,Manlog,HCM,Offshore,160,OffshoreAssociate,30, 615 ,1.1,0.86,0,," 4,541 ", 615 , 200 , 500 , -   ," 3,225 "
